	Text	Privacy
1463	This is a fearful tweet. @XXX A school about an hour from Ottawa. Finishing up a couple requirements this semester.	1
1464	This is a sad tweet. Wake up Nashville!!! It's a beautiful ....  but cold day :)	1
1465	This is a sad tweet. limitless is one of my all time favorite movies.	1
1466	This is a surprised tweet. HOLY COW my sbro Dane got into town this afternoon. he hasn't been home since christmas. 1st ritual stop(of many)- orange julius.	1
1467	This is a fearful tweet. My one desire is for you God to look down at me and say that's my fearfully and wonderfully made daughter, serving my church.	1
1468	This is a joyful tweet. @XXX love that picture so much	1
1469	This is a surprised tweet. Not sure if this is an accomplishment or a disappointment: The Cubs just lost their 100th game of 2012 first 100 loss season since1966...	1
1470	This is a joyful tweet. Wow...my mom just bought something that my dad bought her for Christmas wowowowowowowow	1
1471	This is a joyful tweet. movie theater to ourselves  @TheBrookeRiley	1
1472	This is a joyful tweet. @XXX you better get on that!! Winter flying is fun	1
1473	This is a joyful tweet. @XXX whatever!  Thanksgiving practice is the best.  4000 on the house.  Ah, good ole days.	1
1474	This is a joyful tweet. Art show, done. Now just two weddings to play at and a plethora of other stuff I've overly committed to in a short span of time.	1
1475	This is a sad tweet. Good to be back home! I missed my fam!	1
1476	This is a joyful tweet. @XXX I'm getting my performance exhaust finished on my car in haven then I will Be on the way!	1
1477	This is a joyful tweet. Power nap, tanning, then work.  in that order.	1
1478	This is a joyful tweet. Don't know about anyone else but I'm ready for this 3-Day weekend.	1
1479	This is a surprised tweet. ... Almost got hit by a trampoline rolling across the road driving home from Walmart.. I'd say it's a little bit windy!	1
1480	This is a surprised tweet. Is this the first time KSU beat someone in the top ten? #calmdown #gators	1
1481	This is a surprised tweet. Man, this Lakers vs. Clippers game is a close one!!!	1
1482	This is a sad tweet. I think my brain is exhausted from all this planning for this 80's dance party, time to give it some rest.	1
1483	This is a surprised tweet. english professors who give two midterms and a final	1
1484	This is a joyful tweet. People just don't understand how baseball effects the soul! Beauty. Romance. Heartache. Joy. Peace. @XXX #74Hours #omahogs #Baum!	1
1485	This is a joyful tweet. I want my life to be like a really awesome 80's movie , preferably one with a musical number .	1
1486	This is a joyful tweet. When God said to love your neighbor, that's anyone in need, not just who we decide to love and care for.	1
1487	This is a fearful tweet. About to tape out last test show with Lisa Loeb helping us out as the musical guest!!!! Monday we go live with musical guest Jack White!	1
1488	This is a joyful tweet. @XXX @XXX @XXX YES AND NEXT WEEKEND TOOOOOO	1
1489	This is a disgusted tweet. @XXX oh my gosh I love it	1
1490	This is a disgusted tweet. When my sister rags on people I die	1
1491	This is a joyful tweet. The big issue today is not about finding information, but how to use it.	1
1492	This is a disgusted tweet. is totally digging the World Strongest Man comp on TV - pulling a loaded dump truck right now.	1
1493	This is a joyful tweet. I have been watching Boy Meets World all day. #MyFave	1
1494	This is a joyful tweet. The Drive soundtrack is the easiest album to study to.	1
1495	This is a surprised tweet. @XXX Rachel you do such an awesome job! Don't let anyone ever tell you different.	1
1496	This is a joyful tweet. I just got mail from Rome about college. #thathappens? #sweet	1
1497	This is a joyful tweet. Good luck to Hastings womens soccer this weekend!  Kick some ass girls!	1
1498	This is a fearful tweet. Bible Talk Missouri State, PSU main lobby 7pm, come hear God speak	1
1499	"This is a joyful tweet. ""Happiness isn't getting what you want all of the time, it's loving what you have"""	1
1500	This is a surprised tweet. @XXX the camera angles did show definitive fumble until they came back from a commercial and then a good angle showed it clearly	1
1501	This is a joyful tweet. Now that I kinda understand how this spanish class works I'm a lot more excited for learning	1
1502	This is a fearful tweet. I have to sleep with the lights on cause the mouse comes out when I turn them off	1
1503	This is a joyful tweet. I am Santa	1
1504	This is a joyful tweet. The best birthday present right now would be snow!!	1
1505	This is a sad tweet. Apparently I can't walk the puppy and paint my nails at the same time #badidea	1
1506	This is a disgusted tweet. Man down	1
1507	This is a disgusted tweet. Crop tops are almost as hideous as high waisted shorts... Almost.	1
1508	This is a fearful tweet. Day one of not having to chase little kids around. What should I do now?	1
1509	This is a joyful tweet. So excited for day to of hanging with the funnest people and company learning fun freedom and fulfillment!!! #WVBootCamp	1
1510	This is a joyful tweet. Nothing like a little Sex and the City marathon to inspire a girl. #writer #fashion #interiordesign	1
1511	This is a angry tweet. Nathan's roommates are mad because he wins every game of Mario kart, even when he's 13 deep and he REFUSES to throw a game	1
1512	This is a fearful tweet. @XXX Probablyyyy going to pack myself in your suitcase...its been over a year since I have been to Disney #toolong	1
1513	This is a disgusted tweet. Lol apply cool water to a burned area #BURN	1
1514	This is a fearful tweet. @XXX just a small injury but the dr. said I can't move it much for next few days!	1
1515	This is a disgusted tweet. I can't STAND slide-over. Trying to swipe through all apps that support it one. At. A. Time. is awful.  Super bad app launching experience.	1
1516	"This is a joyful tweet. ""@XXX: Yeah, okay. It's all good. I got you."""	1
1517	This is a disgusted tweet. @XXX This was the case even before college lol	1
1518	This is a joyful tweet. Woke up with a big ol' smile on my face today! :)	1
1519	This is a joyful tweet. First thing I hear om the radio today is hotel California. It's gonna be a good day!! #classicrock	1
1520	This is a sad tweet. Chargers football is 3-0 right now awesome start to the season #trail	1
1521	This is a joyful tweet. @XXX I love watchin some steeler football, and cant wait to see you guys get back on track, but dont get better...GET GREAT	1
1522	This is a surprised tweet. BC calc in high school was 10 times harder than my calculus class this year	1
1523	This is a angry tweet. I mostly love Amber because she doesn't make fun of the way I say 'warm'.	1
1524	This is a joyful tweet. @XXX love you	1
1525	This is a joyful tweet. Even if this medieval philosophy midterm implodes, I'll at least be content in my proper use of quoting Uncle Ben from Spider man	1
1526	This is a joyful tweet. Old tunes with the best people in the world	1
1527	This is a joyful tweet. Today was a long day...but I get to have dinner with an old friend. I only work 3 shifts in 7 days! #melikey	1
1528	This is a joyful tweet. @XXX sounds good girl!	1
1529	This is a joyful tweet. Wilmes is seriously the best auto place in town. They just saved me a 12 block walk in -9 degree weather and gave me a ride home	1
1530	This is a joyful tweet. Happy fathers day @XXX !! You da best. Juju is so lucky to have a wonderful papa like you, babe :)	1
1531	This is a joyful tweet. It's about time for the snow #whitechristmas	1
1532	This is a surprised tweet. I know too many people named sarah or chris.	1
1533	"This is a sad tweet. Another great line from that song: ""You got so much to do and only so many hours in a day..."" #sotrue #Vienna #BillyJoel"	1
1534	This is a fearful tweet. Alamance County Human Relations Council is offering a $250 - $1,200 scholarship. App can be found in your HS Guidance Dept & due 4/10	1
1535	This is a joyful tweet. Such a great weekend to get away and be with the amazing club volleyball family that I am thankful for and has gotten me to where I am today	1
1536	This is a joyful tweet. @XXX I need my best friend back in my life. pronto	1
1537	This is a disgusted tweet. Texas Roadhouse for the old man's birthday dinner	1
1538	This is a sad tweet. Hot Rod might be one of the best movies ever! #Truth	1
1539	This is a disgusted tweet. My abs hurt so bad. I love it!	1
1540	This is a disgusted tweet. Gotta love suprise exams...	1
1541	This is a joyful tweet. Home sweet home I've missed you CP	1
1542	"This is a surprised tweet. I told my kids I babysit I'm going on vacation to a place called Las Vegas. And the 5 yr old goes ""I know what that is.. Its by Paris."" "	1
1543	This is a joyful tweet. God will do his part in your life but to experience change you also need to do your part	1
1544	This is a joyful tweet. Waking up after having 10+ hours of sleep is amazing. Time to get some work done!	1
1545	This is a angry tweet. The one day I can sleep in as late as I want I wake up at 8:00	1
1546	This is a angry tweet. You know I didn't get enough sleep when my phone didn't have enough time to charge....KS here we come!	1
1547	This is a angry tweet. Chow wanted to drink wine. Told him i wasn't feeling it, he's bringing some scotch instead.	1
1548	"This is a sad tweet. ""@XXX: You know it's bad when you're too lazy to get up and eat.."" @XXX"	1
1549	This is a angry tweet. Bill Self talking on Cox channel 5 btw	1
1550	This is a joyful tweet. Everyone go to the home swim meet tomorrow at the community city, it will be live!	1
1551	This is a disgusted tweet. All I want is some ice cream. #myfavorite	1
1552	This is a sad tweet. When you realize that the wedding singer in Old School is the same one from The Hangover... #feelingstupid #greatmoviestho	1
1553	This is a sad tweet. My long weekend starts... NOW	1
1554	This is a surprised tweet. I've got the biggest crush on Trevor Douglas! I've watched his House of Blues performance like 12 times!  #americalidol #love	1
1555	This is a joyful tweet. My granma's mexican food&gt;&gt;&gt;&gt;&gt;&gt;yo granma's food	1
1556	This is a fearful tweet. I should probably work on some Chem..  #NoDaysOff	1
1557	This is a fearful tweet. Search me, O God, and know my heart; test me and know my anxious thoughts. Point out anything in me that offends you... Psalm 139:23, 24a	1
1558	This is a angry tweet. Driving without a car!	1
